9,LV-337,2025-09-16 01:21:50,5,5
9,LV-337,2025-09-16 01:21:50,40,5
9,LV-337,2025-09-16 01:26:14,75,5
9,LV-337,2025-09-16 03:15:28,110,5
9,LV-337,2025-09-16 03:15:28,145,5
9,LV-337,2025-09-16 06:39:51,180,5
9,LV-337,2025-09-16 06:39:51,215,5
9,LV-337,2025-09-16 06:39:51,250,5
9,LV-337,2025-09-16 07:13:10,285,5
9,LV-337,2025-09-16 07:13:10,320,5
10,LV-337,2025-09-16 07:13:10,5,5
1,PL-014,2025-09-16 12:09:43,5,5
1,PL-014,2025-09-16 14:23:10,55,5
1,PL-014,2025-09-16 14:23:10,105,5
1,PL-014,2025-09-16 14:23:10,155,5
1,PL-014,2025-09-16 14:23:10,205,5
1,PL-014,2025-09-16 21:20:00,255,5
1,PL-014,2025-09-16 22:21:59,305,5
1,PL-014,2025-09-16 22:21:59,355,5
1,PL-014,2025-09-16 22:21:59,405,5
1,PL-014,2025-09-16 22:21:59,455,5
1,PL-014,2025-09-16 22:21:59,5,35
1,WM-774,2025-09-16 14:23:10,55,35
1,WM-774,2025-09-16 14:23:10,85,35
1,WM-774,2025-09-16 14:23:10,115,35
1,WM-774,2025-09-16 14:23:10,145,35
1,WM-774,2025-09-16 14:23:10,175,35
1,WM-774,2025-09-16 14:56:29,205,35
1,WM-774,2025-09-16 14:56:29,235,35
1,WM-774,2025-09-16 14:56:29,265,35
1,WM-774,2025-09-16 14:56:29,295,35
1,WM-774,2025-09-16 14:56:29,325,35
1,WM-774,2025-09-16 16:27:39,355,35
1,WM-774,2025-09-16 16:27:39,385,35
1,DG-324,2025-09-16 13:34:13,5,65
1,DG-324,2025-09-16 13:34:13,40,65
1,DG-324,2025-09-16 13:34:13,75,65
1,DG-324,2025-09-16 13:34:13,110,65
1,DG-324,2025-09-16 13:34:13,145,65
1,DG-324,2025-09-16 13:40:27,180,65
1,DG-324,2025-09-16 13:40:27,215,65
1,DG-324,2025-09-16 13:40:27,250,65
1,DG-324,2025-09-16 13:40:27,285,65
1,DG-324,2025-09-16 14:36:00,320,65
1,DG-324,2025-09-16 14:36:00,355,65
1,DG-324,2025-09-16 15:06:35,390,65
1,DG-324,2025-09-16 16:49:13,425,65
1,DG-324,2025-09-16 20:39:38,460,65
1,DG-324,2025-09-16 21:34:41,5,100
1,DG-324,2025-09-16 21:34:41,40,100
1,DG-324,2025-09-16 21:34:41,75,100
1,DG-324,2025-09-16 21:34:41,110,100
1,DG-324,2025-09-16 22:04:42,145,100
1,PL-013,2025-09-16 13:04:10,415,35
1,PL-013,2025-09-16 13:04:10,455,35
1,PL-013,2025-09-16 20:39:38,180,100
1,PL-013,2025-09-16 20:39:38,220,100
1,PL-013,2025-09-16 20:39:38,260,100
1,PL-013,2025-09-16 20:39:38,300,100
1,PL-013,2025-09-16 20:39:38,340,100
1,PL-013,2025-09-16 21:03:34,380,100
1,PL-013,2025-09-16 21:03:34,420,100
1,PL-013,2025-09-16 21:03:34,460,100
1,PL-013,2025-09-16 21:03:34,5,135
1,PL-013,2025-09-16 21:03:34,45,135
1,PL-013,2025-09-16 22:04:42,85,135
1,PL-013,2025-09-16 22:04:42,125,135
1,AZ-011,2025-09-16 14:56:29,5,165
1,AZ-011,2025-09-16 14:56:29,55,165
1,AZ-011,2025-09-16 14:56:29,105,165
1,GK-874,2025-09-16 13:40:27,165,135
2,AZ-011,2025-09-16 21:59:19,5,5
2,AZ-011,2025-09-16 21:59:19,55,5
2,AZ-011,2025-09-16 21:59:19,105,5
2,FE-213,2025-09-16 13:04:10,155,5
2,FE-213,2025-09-16 13:04:10,205,5
2,FE-213,2025-09-16 13:04:10,255,5
2,FE-213,2025-09-16 13:04:10,305,5
2,MR-009,2025-09-16 13:04:10,5,40
2,MR-009,2025-09-16 13:04:10,55,40
2,MR-009,2025-09-16 13:04:10,105,40
2,MR-009,2025-09-16 13:04:10,155,40
2,MR-009,2025-09-16 13:34:13,205,40
2,MR-009,2025-09-16 13:34:13,255,40
2,MR-009,2025-09-16 13:34:13,305,40
2,FE-213,2025-09-16 13:34:13,355,5
2,FE-213,2025-09-16 13:34:13,405,5
2,FE-213,2025-09-16 14:08:12,455,5
2,FE-213,2025-09-16 14:08:12,355,40
2,FE-213,2025-09-16 14:08:12,405,40
2,FE-213,2025-09-16 14:23:10,455,40
2,FE-213,2025-09-16 14:23:10,5,80
2,FE-213,2025-09-16 14:23:10,55,80
2,FE-213,2025-09-16 14:23:10,105,80
2,FE-213,2025-09-16 14:23:10,155,80
2,MR-009,2025-09-16 16:49:13,5,110
2,MR-009,2025-09-16 16:49:13,55,110
2,MR-009,2025-09-16 16:49:13,105,110
2,MR-009,2025-09-16 16:49:13,155,110
2,FE-213,2025-09-16 20:39:38,205,80
2,GK-874,2025-09-16 13:40:27,255,80
3,FE-213,2025-09-16 20:39:38,5,5
3,FE-213,2025-09-16 20:39:38,55,5
3,FE-213,2025-09-16 20:39:38,105,5
3,MR-009,2025-09-16 21:20:00,5,35
3,FE-213,2025-09-16 21:34:41,155,5
3,FE-213,2025-09-16 21:34:41,205,5
3,FE-213,2025-09-16 21:34:41,255,5
